ttm,spxclose,r,q,strike
165,1136.52,0.674151,2.074064,950
165,1136.52,0.674151,2.074064,975
165,1136.52,0.674151,2.074064,900
256,1136.52,0.558797,2.074064,925
256,1136.52,0.558797,2.074064,950
256,1136.52,0.558797,2.074064,975
256,1136.52,0.558797,2.074064,990
256,1136.52,0.558797,2.074064,900
347,1136.52,0.50128901,2.074064,925
347,1136.52,0.50128901,2.074064,930
347,1136.52,0.50128901,2.074064,935
347,1136.52,0.50128901,2.074064,940
347,1136.52,0.50128901,2.074064,945
347,1136.52,0.50128901,2.074064,950
347,1136.52,0.50128901,2.074064,975
347,1136.52,0.50128901,2.074064,900
1082,1136.52,0.44585899,2.074064,1400
1082,1136.52,0.44585899,2.074064,1150
1082,1136.52,0.44585899,2.074064,1175
1082,1136.52,0.44585899,2.074064,1025
1082,1136.52,0.44585899,2.074064,1075
1082,1136.52,0.44585899,2.074064,1250
1082,1136.52,0.44585899,2.074064,1450
1082,1136.52,0.44585899,2.074064,1350
1082,1136.52,0.44585899,2.074064,1000
1082,1136.52,0.44585899,2.074064,1050
1082,1136.52,0.44585899,2.074064,1100
1082,1136.52,0.44585899,2.074064,1200
1082,1136.52,0.44585899,2.074064,1300
1082,1136.52,0.44585899,2.074064,1125
1082,1136.52,0.44585899,2.074064,1400
1082,1136.52,0.44585899,2.074064,1150
1082,1136.52,0.44585899,2.074064,1175
1082,1136.52,0.44585899,2.074064,1025
1082,1136.52,0.44585899,2.074064,1075
1082,1136.52,0.44585899,2.074064,1250
1082,1136.52,0.44585899,2.074064,1450
1082,1136.52,0.44585899,2.074064,1350
1082,1136.52,0.44585899,2.074064,1000
1082,1136.52,0.44585899,2.074064,1050
1082,1136.52,0.44585899,2.074064,1100
1082,1136.52,0.44585899,2.074064,1200
1082,1136.52,0.44585899,2.074064,1300
1082,1136.52,0.44585899,2.074064,1125
1082,1136.52,0.44585899,2.074064,100
1082,1136.52,0.44585899,2.074064,200
1082,1136.52,0.44585899,2.074064,250
1082,1136.52,0.44585899,2.074064,300
1082,1136.52,0.44585899,2.074064,350
1082,1136.52,0.44585899,2.074064,400
1082,1136.52,0.44585899,2.074064,450
1082,1136.52,0.44585899,2.074064,100
1082,1136.52,0.44585899,2.074064,200
1082,1136.52,0.44585899,2.074064,250
1082,1136.52,0.44585899,2.074064,300
1082,1136.52,0.44585899,2.074064,350
1082,1136.52,0.44585899,2.074064,400
1082,1136.52,0.44585899,2.074064,450
11,1136.52,0.127028,2.074064,1500
46,1136.52,1.130896,2.074064,1525
46,1136.52,1.130896,2.074064,1550
46,1136.52,1.130896,2.074064,1500
74,1136.52,0.96954298,2.074064,1500
102,1136.52,0.839746,2.074064,1500
165,1136.52,0.674151,2.074064,1550
165,1136.52,0.674151,2.074064,1500
256,1136.52,0.558797,2.074064,1500
347,1136.52,0.50128901,2.074064,1550
347,1136.52,0.50128901,2.074064,1500
11,1136.52,0.127028,2.074064,1500
46,1136.52,1.130896,2.074064,1525
46,1136.52,1.130896,2.074064,1550
46,1136.52,1.130896,2.074064,1500
74,1136.52,0.96954298,2.074064,1500
102,1136.52,0.839746,2.074064,1500
165,1136.52,0.674151,2.074064,1550
165,1136.52,0.674151,2.074064,1500
256,1136.52,0.558797,2.074064,1500
347,1136.52,0.50128901,2.074064,1550
347,1136.52,0.50128901,2.074064,1500
11,1136.52,0.127028,2.074064,1305
11,1136.52,0.127028,2.074064,1310
11,1136.52,0.127028,2.074064,1320
11,1136.52,0.127028,2.074064,1325
11,1136.52,0.127028,2.074064,1350
11,1136.52,0.127028,2.074064,1375
11,1136.52,0.127028,2.074064,1300
46,1136.52,1.130896,2.074064,1305
46,1136.52,1.130896,2.074064,1310
46,1136.52,1.130896,2.074064,1315
46,1136.52,1.130896,2.074064,1320
46,1136.52,1.130896,2.074064,1325
46,1136.52,1.130896,2.074064,1330
46,1136.52,1.130896,2.074064,1340
46,1136.52,1.130896,2.074064,1350
46,1136.52,1.130896,2.074064,1360
46,1136.52,1.130896,2.074064,1375
46,1136.52,1.130896,2.074064,1380
46,1136.52,1.130896,2.074064,1300
74,1136.52,0.96954298,2.074064,1310
74,1136.52,0.96954298,2.074064,1320
74,1136.52,0.96954298,2.074064,1325
74,1136.52,0.96954298,2.074064,1300
102,1136.52,0.839746,2.074064,1325
102,1136.52,0.839746,2.074064,1350
102,1136.52,0.839746,2.074064,1375
102,1136.52,0.839746,2.074064,1300
165,1136.52,0.674151,2.074064,1350
165,1136.52,0.674151,2.074064,1300
256,1136.52,0.558797,2.074064,1325
256,1136.52,0.558797,2.074064,1350
256,1136.52,0.558797,2.074064,1300
347,1136.52,0.50128901,2.074064,1325
347,1136.52,0.50128901,2.074064,1350
347,1136.52,0.50128901,2.074064,1375
347,1136.52,0.50128901,2.074064,1300
11,1136.52,0.127028,2.074064,1305
11,1136.52,0.127028,2.074064,1310
11,1136.52,0.127028,2.074064,1320
11,1136.52,0.127028,2.074064,1325
11,1136.52,0.127028,2.074064,1350
11,1136.52,0.127028,2.074064,1375
11,1136.52,0.127028,2.074064,1300
46,1136.52,1.130896,2.074064,1305
46,1136.52,1.130896,2.074064,1310
46,1136.52,1.130896,2.074064,1315
46,1136.52,1.130896,2.074064,1320
46,1136.52,1.130896,2.074064,1325
46,1136.52,1.130896,2.074064,1330
46,1136.52,1.130896,2.074064,1340
46,1136.52,1.130896,2.074064,1350
46,1136.52,1.130896,2.074064,1360
46,1136.52,1.130896,2.074064,1375
46,1136.52,1.130896,2.074064,1380
46,1136.52,1.130896,2.074064,1300
74,1136.52,0.96954298,2.074064,1310
74,1136.52,0.96954298,2.074064,1320
74,1136.52,0.96954298,2.074064,1325
74,1136.52,0.96954298,2.074064,1300
102,1136.52,0.839746,2.074064,1325
102,1136.52,0.839746,2.074064,1350
102,1136.52,0.839746,2.074064,1375
102,1136.52,0.839746,2.074064,1300
165,1136.52,0.674151,2.074064,1350
165,1136.52,0.674151,2.074064,1300
256,1136.52,0.558797,2.074064,1325
256,1136.52,0.558797,2.074064,1350
256,1136.52,0.558797,2.074064,1300
347,1136.52,0.50128901,2.074064,1325
347,1136.52,0.50128901,2.074064,1350
347,1136.52,0.50128901,2.074064,1375
347,1136.52,0.50128901,2.074064,1300
11,1136.52,0.127028,2.074064,1425
11,1136.52,0.127028,2.074064,1450
11,1136.52,0.127028,2.074064,1475
11,1136.52,0.127028,2.074064,1400
46,1136.52,1.130896,2.074064,1425
46,1136.52,1.130896,2.074064,1450
46,1136.52,1.130896,2.074064,1475
46,1136.52,1.130896,2.074064,1400
74,1136.52,0.96954298,2.074064,1400
102,1136.52,0.839746,2.074064,1425
102,1136.52,0.839746,2.074064,1450
102,1136.52,0.839746,2.074064,1475
102,1136.52,0.839746,2.074064,1400
165,1136.52,0.674151,2.074064,1450
165,1136.52,0.674151,2.074064,1400
256,1136.52,0.558797,2.074064,1450
256,1136.52,0.558797,2.074064,1400
347,1136.52,0.50128901,2.074064,1425
347,1136.52,0.50128901,2.074064,1450
347,1136.52,0.50128901,2.074064,1400
11,1136.52,0.127028,2.074064,1425
11,1136.52,0.127028,2.074064,1450
11,1136.52,0.127028,2.074064,1475
11,1136.52,0.127028,2.074064,1400
46,1136.52,1.130896,2.074064,1425
46,1136.52,1.130896,2.074064,1450
46,1136.52,1.130896,2.074064,1475
46,1136.52,1.130896,2.074064,1400
74,1136.52,0.96954298,2.074064,1400
102,1136.52,0.839746,2.074064,1425
102,1136.52,0.839746,2.074064,1450
102,1136.52,0.839746,2.074064,1475
102,1136.52,0.839746,2.074064,1400
165,1136.52,0.674151,2.074064,1450
165,1136.52,0.674151,2.074064,1400
256,1136.52,0.558797,2.074064,1450
256,1136.52,0.558797,2.074064,1400
347,1136.52,0.50128901,2.074064,1425
347,1136.52,0.50128901,2.074064,1450
347,1136.52,0.50128901,2.074064,1400
11,1136.52,0.127028,2.074064,610
11,1136.52,0.127028,2.074064,615
11,1136.52,0.127028,2.074064,620
11,1136.52,0.127028,2.074064,625
11,1136.52,0.127028,2.074064,630
11,1136.52,0.127028,2.074064,635
11,1136.52,0.127028,2.074064,640
11,1136.52,0.127028,2.074064,645
11,1136.52,0.127028,2.074064,650
11,1136.52,0.127028,2.074064,655
11,1136.52,0.127028,2.074064,660
11,1136.52,0.127028,2.074064,665
11,1136.52,0.127028,2.074064,675
11,1136.52,0.127028,2.074064,680
11,1136.52,0.127028,2.074064,685
11,1136.52,0.127028,2.074064,690
11,1136.52,0.127028,2.074064,695
11,1136.52,0.127028,2.074064,600
46,1136.52,1.130896,2.074064,605
46,1136.52,1.130896,2.074064,610
46,1136.52,1.130896,2.074064,615
46,1136.52,1.130896,2.074064,620
46,1136.52,1.130896,2.074064,625
46,1136.52,1.130896,2.074064,630
46,1136.52,1.130896,2.074064,635
46,1136.52,1.130896,2.074064,640
46,1136.52,1.130896,2.074064,645
46,1136.52,1.130896,2.074064,650
46,1136.52,1.130896,2.074064,655
46,1136.52,1.130896,2.074064,660
46,1136.52,1.130896,2.074064,665
46,1136.52,1.130896,2.074064,670
46,1136.52,1.130896,2.074064,675
46,1136.52,1.130896,2.074064,680
46,1136.52,1.130896,2.074064,685
46,1136.52,1.130896,2.074064,690
46,1136.52,1.130896,2.074064,695
46,1136.52,1.130896,2.074064,600
74,1136.52,0.96954298,2.074064,620
74,1136.52,0.96954298,2.074064,625
74,1136.52,0.96954298,2.074064,640
74,1136.52,0.96954298,2.074064,650
74,1136.52,0.96954298,2.074064,660
74,1136.52,0.96954298,2.074064,675
74,1136.52,0.96954298,2.074064,680
74,1136.52,0.96954298,2.074064,600
102,1136.52,0.839746,2.074064,625
102,1136.52,0.839746,2.074064,650
102,1136.52,0.839746,2.074064,675
102,1136.52,0.839746,2.074064,600
165,1136.52,0.674151,2.074064,650
165,1136.52,0.674151,2.074064,675
165,1136.52,0.674151,2.074064,600
256,1136.52,0.558797,2.074064,650
256,1136.52,0.558797,2.074064,675
256,1136.52,0.558797,2.074064,600
347,1136.52,0.50128901,2.074064,650
347,1136.52,0.50128901,2.074064,675
347,1136.52,0.50128901,2.074064,600
11,1136.52,0.127028,2.074064,610
11,1136.52,0.127028,2.074064,615
11,1136.52,0.127028,2.074064,620
11,1136.52,0.127028,2.074064,625
11,1136.52,0.127028,2.074064,630
11,1136.52,0.127028,2.074064,635
11,1136.52,0.127028,2.074064,640
11,1136.52,0.127028,2.074064,645
11,1136.52,0.127028,2.074064,650
11,1136.52,0.127028,2.074064,655
11,1136.52,0.127028,2.074064,660
11,1136.52,0.127028,2.074064,665
11,1136.52,0.127028,2.074064,675
11,1136.52,0.127028,2.074064,680
11,1136.52,0.127028,2.074064,685
11,1136.52,0.127028,2.074064,690
11,1136.52,0.127028,2.074064,695
11,1136.52,0.127028,2.074064,600
46,1136.52,1.130896,2.074064,605
46,1136.52,1.130896,2.074064,610
46,1136.52,1.130896,2.074064,615
46,1136.52,1.130896,2.074064,620
46,1136.52,1.130896,2.074064,625
46,1136.52,1.130896,2.074064,630
46,1136.52,1.130896,2.074064,635
46,1136.52,1.130896,2.074064,640
46,1136.52,1.130896,2.074064,645
46,1136.52,1.130896,2.074064,650
46,1136.52,1.130896,2.074064,655
46,1136.52,1.130896,2.074064,660
46,1136.52,1.130896,2.074064,665
46,1136.52,1.130896,2.074064,670
46,1136.52,1.130896,2.074064,675
46,1136.52,1.130896,2.074064,680
46,1136.52,1.130896,2.074064,685
46,1136.52,1.130896,2.074064,690
46,1136.52,1.130896,2.074064,695
46,1136.52,1.130896,2.074064,600
74,1136.52,0.96954298,2.074064,620
74,1136.52,0.96954298,2.074064,625
74,1136.52,0.96954298,2.074064,640
74,1136.52,0.96954298,2.074064,650
74,1136.52,0.96954298,2.074064,660
74,1136.52,0.96954298,2.074064,675
74,1136.52,0.96954298,2.074064,680
74,1136.52,0.96954298,2.074064,600
102,1136.52,0.839746,2.074064,625
102,1136.52,0.839746,2.074064,650
102,1136.52,0.839746,2.074064,675
102,1136.52,0.839746,2.074064,600
165,1136.52,0.674151,2.074064,650
165,1136.52,0.674151,2.074064,675
165,1136.52,0.674151,2.074064,600
256,1136.52,0.558797,2.074064,650
256,1136.52,0.558797,2.074064,675
256,1136.52,0.558797,2.074064,600
347,1136.52,0.50128901,2.074064,650
347,1136.52,0.50128901,2.074064,675
347,1136.52,0.50128901,2.074064,600
11,1136.52,0.127028,2.074064,525
11,1136.52,0.127028,2.074064,550
11,1136.52,0.127028,2.074064,565
11,1136.52,0.127028,2.074064,575
11,1136.52,0.127028,2.074064,585
11,1136.52,0.127028,2.074064,590
11,1136.52,0.127028,2.074064,595
11,1136.52,0.127028,2.074064,500
46,1136.52,1.130896,2.074064,520
46,1136.52,1.130896,2.074064,525
46,1136.52,1.130896,2.074064,540
46,1136.52,1.130896,2.074064,550
46,1136.52,1.130896,2.074064,560
46,1136.52,1.130896,2.074064,575
46,1136.52,1.130896,2.074064,580
46,1136.52,1.130896,2.074064,500
74,1136.52,0.96954298,2.074064,525
74,1136.52,0.96954298,2.074064,550
74,1136.52,0.96954298,2.074064,575
74,1136.52,0.96954298,2.074064,500
102,1136.52,0.839746,2.074064,525
102,1136.52,0.839746,2.074064,550
102,1136.52,0.839746,2.074064,575
102,1136.52,0.839746,2.074064,500
165,1136.52,0.674151,2.074064,550
165,1136.52,0.674151,2.074064,500
256,1136.52,0.558797,2.074064,550
256,1136.52,0.558797,2.074064,500
347,1136.52,0.50128901,2.074064,525
347,1136.52,0.50128901,2.074064,550
347,1136.52,0.50128901,2.074064,575
347,1136.52,0.50128901,2.074064,500
11,1136.52,0.127028,2.074064,525
11,1136.52,0.127028,2.074064,550
11,1136.52,0.127028,2.074064,565
11,1136.52,0.127028,2.074064,575
11,1136.52,0.127028,2.074064,585
11,1136.52,0.127028,2.074064,590
11,1136.52,0.127028,2.074064,595
11,1136.52,0.127028,2.074064,500
46,1136.52,1.130896,2.074064,520
46,1136.52,1.130896,2.074064,525
46,1136.52,1.130896,2.074064,540
46,1136.52,1.130896,2.074064,550
46,1136.52,1.130896,2.074064,560
46,1136.52,1.130896,2.074064,575
46,1136.52,1.130896,2.074064,580
46,1136.52,1.130896,2.074064,500
74,1136.52,0.96954298,2.074064,525
74,1136.52,0.96954298,2.074064,550
74,1136.52,0.96954298,2.074064,575
74,1136.52,0.96954298,2.074064,500
102,1136.52,0.839746,2.074064,525
102,1136.52,0.839746,2.074064,550
102,1136.52,0.839746,2.074064,575
102,1136.52,0.839746,2.074064,500
165,1136.52,0.674151,2.074064,550
165,1136.52,0.674151,2.074064,500
256,1136.52,0.558797,2.074064,550
256,1136.52,0.558797,2.074064,500
347,1136.52,0.50128901,2.074064,525
347,1136.52,0.50128901,2.074064,550
347,1136.52,0.50128901,2.074064,575
347,1136.52,0.50128901,2.074064,500
165,1136.52,0.674151,2.074064,2000
347,1136.52,0.50128901,2.074064,2500
347,1136.52,0.50128901,2.074064,2000
347,1136.52,0.50128901,2.074064,2250
347,1136.52,0.50128901,2.074064,2100
347,1136.52,0.50128901,2.074064,2150
165,1136.52,0.674151,2.074064,2000
347,1136.52,0.50128901,2.074064,2500
347,1136.52,0.50128901,2.074064,2000
347,1136.52,0.50128901,2.074064,2250
347,1136.52,0.50128901,2.074064,2100
347,1136.52,0.50128901,2.074064,2150
1082,1136.52,0.44585899,2.074064,2000
1082,1136.52,0.44585899,2.074064,1550
1082,1136.52,0.44585899,2.074064,1700
1082,1136.52,0.44585899,2.074064,1600
1082,1136.52,0.44585899,2.074064,1800
1082,1136.52,0.44585899,2.074064,1900
1082,1136.52,0.44585899,2.074064,1500
1082,1136.52,0.44585899,2.074064,2500
1082,1136.52,0.44585899,2.074064,2250
1082,1136.52,0.44585899,2.074064,2000
1082,1136.52,0.44585899,2.074064,1550
1082,1136.52,0.44585899,2.074064,1700
1082,1136.52,0.44585899,2.074064,1600
1082,1136.52,0.44585899,2.074064,1800
1082,1136.52,0.44585899,2.074064,1900
1082,1136.52,0.44585899,2.074064,1500
1082,1136.52,0.44585899,2.074064,2500
1082,1136.52,0.44585899,2.074064,2250
529,1136.52,0.42384499,2.074064,100
529,1136.52,0.42384499,2.074064,200
529,1136.52,0.42384499,2.074064,225
529,1136.52,0.42384499,2.074064,250
529,1136.52,0.42384499,2.074064,275
529,1136.52,0.42384499,2.074064,300
529,1136.52,0.42384499,2.074064,325
529,1136.52,0.42384499,2.074064,350
529,1136.52,0.42384499,2.074064,375
529,1136.52,0.42384499,2.074064,400
529,1136.52,0.42384499,2.074064,425
529,1136.52,0.42384499,2.074064,450
529,1136.52,0.42384499,2.074064,475
711,1136.52,0.39253199,2.074064,50
711,1136.52,0.39253199,2.074064,100
711,1136.52,0.39253199,2.074064,150
711,1136.52,0.39253199,2.074064,200
711,1136.52,0.39253199,2.074064,225
711,1136.52,0.39253199,2.074064,250
711,1136.52,0.39253199,2.074064,275
711,1136.52,0.39253199,2.074064,300
711,1136.52,0.39253199,2.074064,325
711,1136.52,0.39253199,2.074064,350
711,1136.52,0.39253199,2.074064,375
711,1136.52,0.39253199,2.074064,400
711,1136.52,0.39253199,2.074064,425
711,1136.52,0.39253199,2.074064,450
711,1136.52,0.39253199,2.074064,475
711,1136.52,0.39253199,2.074064,280
529,1136.52,0.42384499,2.074064,100
529,1136.52,0.42384499,2.074064,200
529,1136.52,0.42384499,2.074064,225
529,1136.52,0.42384499,2.074064,250
529,1136.52,0.42384499,2.074064,275
529,1136.52,0.42384499,2.074064,300
529,1136.52,0.42384499,2.074064,325
529,1136.52,0.42384499,2.074064,350
529,1136.52,0.42384499,2.074064,375
529,1136.52,0.42384499,2.074064,400
529,1136.52,0.42384499,2.074064,425
529,1136.52,0.42384499,2.074064,450
529,1136.52,0.42384499,2.074064,475
711,1136.52,0.39253199,2.074064,50
711,1136.52,0.39253199,2.074064,100
711,1136.52,0.39253199,2.074064,150
711,1136.52,0.39253199,2.074064,200
711,1136.52,0.39253199,2.074064,225
711,1136.52,0.39253199,2.074064,250
711,1136.52,0.39253199,2.074064,275
711,1136.52,0.39253199,2.074064,300
711,1136.52,0.39253199,2.074064,325
711,1136.52,0.39253199,2.074064,350
711,1136.52,0.39253199,2.074064,375
711,1136.52,0.39253199,2.074064,400
711,1136.52,0.39253199,2.074064,425
711,1136.52,0.39253199,2.074064,450
711,1136.52,0.39253199,2.074064,475
711,1136.52,0.39253199,2.074064,280
529,1136.52,0.42384499,2.074064,700
529,1136.52,0.42384499,2.074064,500
529,1136.52,0.42384499,2.074064,850
529,1136.52,0.42384499,2.074064,550
529,1136.52,0.42384499,2.074064,800
529,1136.52,0.42384499,2.074064,650
529,1136.52,0.42384499,2.074064,750
529,1136.52,0.42384499,2.074064,600
529,1136.52,0.42384499,2.074064,950
529,1136.52,0.42384499,2.074064,900
529,1136.52,0.42384499,2.074064,975
529,1136.52,0.42384499,2.074064,525
711,1136.52,0.39253199,2.074064,700
711,1136.52,0.39253199,2.074064,500
711,1136.52,0.39253199,2.074064,850
711,1136.52,0.39253199,2.074064,550
711,1136.52,0.39253199,2.074064,800
711,1136.52,0.39253199,2.074064,650
711,1136.52,0.39253199,2.074064,750
711,1136.52,0.39253199,2.074064,920
711,1136.52,0.39253199,2.074064,600
711,1136.52,0.39253199,2.074064,950
711,1136.52,0.39253199,2.074064,900
711,1136.52,0.39253199,2.074064,825
711,1136.52,0.39253199,2.074064,975
711,1136.52,0.39253199,2.074064,525
529,1136.52,0.42384499,2.074064,700
529,1136.52,0.42384499,2.074064,500
529,1136.52,0.42384499,2.074064,850
529,1136.52,0.42384499,2.074064,550
529,1136.52,0.42384499,2.074064,800
529,1136.52,0.42384499,2.074064,650
529,1136.52,0.42384499,2.074064,750
529,1136.52,0.42384499,2.074064,600
529,1136.52,0.42384499,2.074064,950
529,1136.52,0.42384499,2.074064,900
529,1136.52,0.42384499,2.074064,975
529,1136.52,0.42384499,2.074064,525
711,1136.52,0.39253199,2.074064,700
711,1136.52,0.39253199,2.074064,500
711,1136.52,0.39253199,2.074064,850
711,1136.52,0.39253199,2.074064,550
711,1136.52,0.39253199,2.074064,800
711,1136.52,0.39253199,2.074064,650
711,1136.52,0.39253199,2.074064,750
711,1136.52,0.39253199,2.074064,920
711,1136.52,0.39253199,2.074064,600
711,1136.52,0.39253199,2.074064,950
711,1136.52,0.39253199,2.074064,900
711,1136.52,0.39253199,2.074064,825
711,1136.52,0.39253199,2.074064,975
711,1136.52,0.39253199,2.074064,525
11,1136.52,0.127028,2.074064,1205
11,1136.52,0.127028,2.074064,1210
11,1136.52,0.127028,2.074064,1215
11,1136.52,0.127028,2.074064,1220
11,1136.52,0.127028,2.074064,1225
11,1136.52,0.127028,2.074064,1230
11,1136.52,0.127028,2.074064,1235
11,1136.52,0.127028,2.074064,1240
11,1136.52,0.127028,2.074064,1245
11,1136.52,0.127028,2.074064,1250
11,1136.52,0.127028,2.074064,1255
11,1136.52,0.127028,2.074064,1260
11,1136.52,0.127028,2.074064,1265
11,1136.52,0.127028,2.074064,1270
11,1136.52,0.127028,2.074064,1275
11,1136.52,0.127028,2.074064,1280
11,1136.52,0.127028,2.074064,1285
11,1136.52,0.127028,2.074064,1290
11,1136.52,0.127028,2.074064,1295
11,1136.52,0.127028,2.074064,1200
46,1136.52,1.130896,2.074064,1205
46,1136.52,1.130896,2.074064,1210
46,1136.52,1.130896,2.074064,1215
46,1136.52,1.130896,2.074064,1220
46,1136.52,1.130896,2.074064,1225
46,1136.52,1.130896,2.074064,1230
46,1136.52,1.130896,2.074064,1235
46,1136.52,1.130896,2.074064,1240
46,1136.52,1.130896,2.074064,1245
46,1136.52,1.130896,2.074064,1250
46,1136.52,1.130896,2.074064,1255
46,1136.52,1.130896,2.074064,1260
46,1136.52,1.130896,2.074064,1265
46,1136.52,1.130896,2.074064,1270
46,1136.52,1.130896,2.074064,1275
46,1136.52,1.130896,2.074064,1280
46,1136.52,1.130896,2.074064,1285
46,1136.52,1.130896,2.074064,1290
46,1136.52,1.130896,2.074064,1295
46,1136.52,1.130896,2.074064,1200
74,1136.52,0.96954298,2.074064,1205
74,1136.52,0.96954298,2.074064,1210
74,1136.52,0.96954298,2.074064,1215
74,1136.52,0.96954298,2.074064,1220
74,1136.52,0.96954298,2.074064,1225
74,1136.52,0.96954298,2.074064,1230
74,1136.52,0.96954298,2.074064,1235
74,1136.52,0.96954298,2.074064,1240
74,1136.52,0.96954298,2.074064,1245
74,1136.52,0.96954298,2.074064,1250
74,1136.52,0.96954298,2.074064,1255
74,1136.52,0.96954298,2.074064,1260
74,1136.52,0.96954298,2.074064,1265
74,1136.52,0.96954298,2.074064,1270
74,1136.52,0.96954298,2.074064,1275
74,1136.52,0.96954298,2.074064,1280
74,1136.52,0.96954298,2.074064,1285
74,1136.52,0.96954298,2.074064,1290
74,1136.52,0.96954298,2.074064,1295
74,1136.52,0.96954298,2.074064,1200
102,1136.52,0.839746,2.074064,1210
102,1136.52,0.839746,2.074064,1220
102,1136.52,0.839746,2.074064,1225
102,1136.52,0.839746,2.074064,1230
102,1136.52,0.839746,2.074064,1240
102,1136.52,0.839746,2.074064,1250
102,1136.52,0.839746,2.074064,1275
102,1136.52,0.839746,2.074064,1200
165,1136.52,0.674151,2.074064,1210
165,1136.52,0.674151,2.074064,1220
165,1136.52,0.674151,2.074064,1225
165,1136.52,0.674151,2.074064,1230
165,1136.52,0.674151,2.074064,1240
165,1136.52,0.674151,2.074064,1250
165,1136.52,0.674151,2.074064,1275
165,1136.52,0.674151,2.074064,1200
256,1136.52,0.558797,2.074064,1225
256,1136.52,0.558797,2.074064,1240
256,1136.52,0.558797,2.074064,1250
256,1136.52,0.558797,2.074064,1275
256,1136.52,0.558797,2.074064,1200
347,1136.52,0.50128901,2.074064,1225
347,1136.52,0.50128901,2.074064,1250
347,1136.52,0.50128901,2.074064,1255
347,1136.52,0.50128901,2.074064,1260
347,1136.52,0.50128901,2.074064,1265
347,1136.52,0.50128901,2.074064,1270
347,1136.52,0.50128901,2.074064,1275
347,1136.52,0.50128901,2.074064,1200
11,1136.52,0.127028,2.074064,1205
11,1136.52,0.127028,2.074064,1210
11,1136.52,0.127028,2.074064,1215
11,1136.52,0.127028,2.074064,1220
11,1136.52,0.127028,2.074064,1225
11,1136.52,0.127028,2.074064,1230
11,1136.52,0.127028,2.074064,1235
11,1136.52,0.127028,2.074064,1240
11,1136.52,0.127028,2.074064,1245
11,1136.52,0.127028,2.074064,1250
11,1136.52,0.127028,2.074064,1255
11,1136.52,0.127028,2.074064,1260
11,1136.52,0.127028,2.074064,1265
11,1136.52,0.127028,2.074064,1270
11,1136.52,0.127028,2.074064,1275
11,1136.52,0.127028,2.074064,1280
11,1136.52,0.127028,2.074064,1285
11,1136.52,0.127028,2.074064,1290
11,1136.52,0.127028,2.074064,1295
11,1136.52,0.127028,2.074064,1200
46,1136.52,1.130896,2.074064,1205
46,1136.52,1.130896,2.074064,1210
46,1136.52,1.130896,2.074064,1215
46,1136.52,1.130896,2.074064,1220
46,1136.52,1.130896,2.074064,1225
46,1136.52,1.130896,2.074064,1230
46,1136.52,1.130896,2.074064,1235
46,1136.52,1.130896,2.074064,1240
46,1136.52,1.130896,2.074064,1245
46,1136.52,1.130896,2.074064,1250
46,1136.52,1.130896,2.074064,1255
46,1136.52,1.130896,2.074064,1260
46,1136.52,1.130896,2.074064,1265
46,1136.52,1.130896,2.074064,1270
46,1136.52,1.130896,2.074064,1275
46,1136.52,1.130896,2.074064,1280
46,1136.52,1.130896,2.074064,1285
46,1136.52,1.130896,2.074064,1290
46,1136.52,1.130896,2.074064,1295
46,1136.52,1.130896,2.074064,1200
74,1136.52,0.96954298,2.074064,1205
74,1136.52,0.96954298,2.074064,1210
74,1136.52,0.96954298,2.074064,1215
74,1136.52,0.96954298,2.074064,1220
74,1136.52,0.96954298,2.074064,1225
74,1136.52,0.96954298,2.074064,1230
74,1136.52,0.96954298,2.074064,1235
74,1136.52,0.96954298,2.074064,1240
74,1136.52,0.96954298,2.074064,1245
74,1136.52,0.96954298,2.074064,1250
74,1136.52,0.96954298,2.074064,1255
74,1136.52,0.96954298,2.074064,1260
74,1136.52,0.96954298,2.074064,1265
74,1136.52,0.96954298,2.074064,1270
74,1136.52,0.96954298,2.074064,1275
74,1136.52,0.96954298,2.074064,1280
74,1136.52,0.96954298,2.074064,1285
74,1136.52,0.96954298,2.074064,1290
74,1136.52,0.96954298,2.074064,1295
74,1136.52,0.96954298,2.074064,1200
102,1136.52,0.839746,2.074064,1210
102,1136.52,0.839746,2.074064,1220
102,1136.52,0.839746,2.074064,1225
102,1136.52,0.839746,2.074064,1230
102,1136.52,0.839746,2.074064,1240
102,1136.52,0.839746,2.074064,1250
102,1136.52,0.839746,2.074064,1275
102,1136.52,0.839746,2.074064,1200
165,1136.52,0.674151,2.074064,1210
165,1136.52,0.674151,2.074064,1220
165,1136.52,0.674151,2.074064,1225
165,1136.52,0.674151,2.074064,1230
165,1136.52,0.674151,2.074064,1240
165,1136.52,0.674151,2.074064,1250
165,1136.52,0.674151,2.074064,1275
165,1136.52,0.674151,2.074064,1200
256,1136.52,0.558797,2.074064,1225
256,1136.52,0.558797,2.074064,1240
256,1136.52,0.558797,2.074064,1250
256,1136.52,0.558797,2.074064,1275
256,1136.52,0.558797,2.074064,1200
347,1136.52,0.50128901,2.074064,1225
347,1136.52,0.50128901,2.074064,1250
347,1136.52,0.50128901,2.074064,1255
347,1136.52,0.50128901,2.074064,1260
347,1136.52,0.50128901,2.074064,1265
347,1136.52,0.50128901,2.074064,1270
347,1136.52,0.50128901,2.074064,1275
347,1136.52,0.50128901,2.074064,1200
85,1136.52,0.26850501,2.074064,1150
85,1136.52,0.26850501,2.074064,1250
85,1136.52,0.26850501,2.074064,1175
85,1136.52,0.26850501,2.074064,1100
